vehicle_id,vehicle_name,vehicle_type,pod_name,pod_id,area_id,latitude,longitude
1265,Winnie the Yaris,Yaris,Surry Hills - Collins Street near Richards Avenue ,892,892,-33.886244,151.214414
1266,Ronald the Yaris,Yaris,Woolloomooloo - Forbes Street ,893,893,-33.874206,151.219365
1267,Shane the Yaris,Yaris,Woolloomooloo - Harnett Street ,895,895,-33.869772,151.222107
1268,Carmen the Yaris,Yaris,Pyrmont - Mill Street ,896,896,-33.864585,151.193031
1269,Terence the Yaris,Yaris,Glebe - Campbell Street ,898,898,-33.881581,151.19043
1270,Briggs the Yaris,Yaris,Newtown - Holdsworth Street ,897,897,-33.894874,151.18743
1271,Jessica the Yaris,Yaris,Ultimo - Pyrmont Street ,903,903,-33.876687,151.199018
1272,Raquel the Yaris,Yaris,Ultimo - Macarthur Street ,902,902,-33.880254,151.197339
1273,Mark the Yaris,Yaris,Redfern - Renwick Street ,899,899,-33.891628,151.201566
1274,Shelley the Yaris,Yaris,Sydney CBD - 1 Martin Place ,402,402,-33.868346,151.208365
1275,Geraldine the Yaris,Yaris,Cremorne - Wycombe Road ,911,911,-33.833412,151.222031
1276,Grant the Yaris,Yaris,Manly - Quinton Road corner Raglan Street ,699,699,-33.794898,151.281794
1277,Rhys the Yaris,Yaris,Manly - Victoria Parade ,890,890,-33.79991,151.287681
1278,Lani the Yaris,Yaris,Waverton- Crows Nest Road ,906,906,-33.835373,151.199865
1279,Rikky the Yaris,Yaris,McMahons Point - Warung Street ,909,909,-33.848222,151.204544
1280,Stefan the Yaris,Yaris,Crows Nest - West Street near Rosalind Street ,910,910,-33.824294,151.207321
1281,Sydney the Yaris,Yaris,Wollstonecraft - Hazelbank Road ,907,907,-33.833653,151.19906
1282,Cassie the Yaris,Yaris,Marrickville - Arthur Street ,344,344,-33.913382,151.153126
1283,Phoebe the Yaris,Yaris,Leichhardt - Regent Street ,904,904,-33.882508,151.151237
1284,Matthew the Yaris,Yaris,Stanmore - Albany Road ,891,891,-33.890743,151.165412
1285,Mila the Yaris,Yaris,Stanmore - Corunna Road near the corner of Bridge Road  ,905,905,-33.888567,151.171233
1286,Adam the Yaris,Yaris,Woolloomooloo - Dowling Street ,283,283,-33.870187,151.221327
1287,Ray the Yaris,Yaris,Kirribilli - Waruda Street ,432,432,-33.850316,151.216604
1288,Monty the Yaris,Yaris,Darlinghurst - Liverpool Street near Hardie Street ,277,277,-33.87823,151.22082
1289,Noah the Yaris,Yaris,Newtown North - Hollis Park ,308,308,-33.894999,151.186328
1290,Stan the Yaris,Yaris,Surry Hills - Riley Street corner of Devonshire Street ,284,284,-33.887894,151.212108
1291,Tate the Yaris,Yaris,Potts Point - Rockwall Crescent ,278,278,-33.869829,151.225272
1292,Jean the Yaris,Yaris,Darlinghurst - Taylor Street ,919,919,-33.882151,151.218703
1293,Asya the Yaris,Yaris,Maroubra - Storey Street ,923,923,-33.936644,151.237401
1294,Beth the Yaris,Yaris,Newtown - Norfolk Street ,920,920,-33.899888,151.180446
1295,Americo the Yaris,Yaris,Pyrmont - Harris Street Corner Miller Street ,662,662,-33.869312,151.193748
1296,Didi the Yaris,Yaris,Pyrmont - Jones Street ,921,921,-33.867396,151.19022
1297,Amir the Yaris,Yaris,Redfern - Boundary Street ,922,922,-33.89511,151.198901
1298,Eden the Yaris,Yaris,Coogee - Dudley Street ,926,926,-33.924324,151.253288
1299,Darko the Yaris,Yaris,Coogee - Oberon Street ,927,927,-33.92541,151.248175
1300,Dean the Yaris,Yaris,Maroubra - Garden Street near Boyce Road ,924,924,-33.940692,151.241837
1301,Chee the Yaris,Yaris,Marrickville - Esk Street ,925,925,-33.916985,151.15249
1302,Ophelia the Yaris,Yaris,Sydney CBD - 137 Castlereagh Street (Not Open 24 Hours) ,948,948,-33.871734,151.209401
1303,Chanel the Yaris,Yaris,Sydney CBD - 137 Castlereagh Street (Not Open 24 Hours) ,948,948,-33.871734,151.209401
1304,Buck the Yaris,Yaris,Bondi - Avoca Street ,768,768,-33.894386,151.265025
1305,Eli the Yaris,Yaris,Pyrmont - 320 Harris Street ,949,949,-33.873453,151.196406
1306,Camden the Yaris,Yaris,Sydney CBD - 1 Shelley Street ,751,751,-33.866407,151.202527
1307,Soray the Yaris,Yaris,Sydney CBD - 1 Shelley Street ,751,751,-33.866407,151.202527
1308,Blaze the Yaris,Yaris,Sydney CBD - Hilton Hotel ,401,401,-33.871636,151.207173
1309,Aldo the Yaris,Yaris,Sydney CBD - Hilton Hotel ,401,401,-33.871636,151.207173
1310,Chester the Yaris,Yaris,Sydney CBD - 383 Kent Street ,405,405,-33.87007,151.204421
1311,Cosmo the Yaris,Yaris,Sydney CBD - 383 Kent Street ,405,405,-33.87007,151.204421
1312,Jojo the i30 Wagon,i30 Wagon,Sydney CBD - Goulburn Street ,97,97,-33.87855,151.20888
1313,Joy the i30 Wagon,i30 Wagon,Sydney CBD - 1 Shelley Street ,751,751,-33.866407,151.202527
1314,Kayla the i30 Wagon,i30 Wagon,Wollstonecraft - Nicholson Street ,908,908,-33.826425,151.198191
1315,Keeley the i30 Wagon,i30 Wagon,Erskineville - Erskineville Road ,2,2,-33.899,151.183
1316,Kenji the i30 Wagon,i30 Wagon,Chatswood - Thomas Street  ,20,20,-33.798274,151.179492
1317,Kipling the i30 Wagon,i30 Wagon,Summer Hill - Herbert Street ,918,918,-33.896341,151.134176
1318,Kumar the i30 Wagon,i30 Wagon,Cremorne - Cabramatta Road ,661,661,-33.82915,151.229805
1319,Ted the i30 Wagon,i30 Wagon,Darlinghurst - Bourke Street South of Barnett Lane ,785,785,-33.875012,151.217907
1320,Lenka the i30 Wagon,i30 Wagon,Darlington - Ivy Street ,37,37,-33.891563,151.196036
1321,Leo the i30 Wagon,i30 Wagon,Surry Hills - Foster Street ,377,377,-33.880085,151.209973
1322,Lexi the i30 Wagon,i30 Wagon,Ultimo - Bay Street near Kelly Street ,240,240,-33.88196,151.194717
1323,Libby the i30 Wagon,i30 Wagon,Tamarama - Alexander Street ,434,434,-33.897676,151.272257
1324,Luigi the i30 Wagon,i30 Wagon,Rozelle - Waterloo Street ,168,168,-33.864086,151.168613
1325,Luke the i30 Wagon,i30 Wagon,Tempe - IKEA (Not 24 hours) ,1008,1008,-33.921782,151.167486
1326,Lulu the i30 Wagon,i30 Wagon,Sydney CBD - 521 Kent Street - Cinema Centre ,403,403,-33.874872,151.205097
1327,Lyndal the i30 Wagon,i30 Wagon,Homebush - IKEA Homebush Bay Drive (NOT 24 Hours) ,1062,1062,-33.83638,151.085089
1328,Magda the i30 Wagon,i30 Wagon,Kirribilli - Milsons Point Station ,190,190,-33.846039,151.212784
1329,Malcolm the i30 Wagon,i30 Wagon,Leichhardt - Allen Street ,950,950,-33.880107,151.15525
1330,Malek the i30 Wagon,i30 Wagon,Neutral Bay - Aubin Street ,857,857,-33.838887,151.219191
1331,Fabio the i30 Wagon,i30 Wagon,Woolloomooloo - Riley Street ,530,530,-33.873007,151.215612
1332,Maurya the i30 Wagon,i30 Wagon,Bondi Junction - Ebley Street corner Denison Street ,594,594,-33.89304,151.244617
1333,Nixx the i30 Wagon,i30 Wagon,Chippendale - Pine Street ,34,34,-33.8871,151.19641
1334,Noble the i30 Wagon,i30 Wagon,Millers Point - Windmill Street ,154,154,-33.857614,151.20341
1335,Pepper the i30 Wagon,i30 Wagon,Paddington - Oatley Road ,193,193,-33.885278,151.226136
1336,Rex the i30 Wagon,i30 Wagon,Surry Hills - Cooper Street ,392,392,-33.885211,151.208321
1337,Ruby the i30 Wagon,i30 Wagon,North Sydney - Miller Street Secure Park ,404,404,-33.835999,151.207929
1338,Sarita the i30 Wagon,i30 Wagon,Millers Point - Argyle Street ,318,318,-33.858422,151.204383
1339,Gavin the Yaris,Yaris,Melbourne CBD - 474 Flinders Street not 24 hours ,820,820,-37.82001,144.958371
1340,Chan the Yaris,Yaris,South Melbourne - Dorcas Street ,944,944,-37.830395,144.969725
1341,Antonio the Yaris,Yaris,Surry Hills - Bellevue Street near Belmore Lane ,958,958,-33.884001,151.211337
1342,Asher the Yaris,Yaris,Surry Hills - Commonwealth Street and Lyons Lane ,959,959,-33.877749,151.211054
1343,Antoinette the Yaris,Yaris,Darlinghurst - Riley Street near Chapel Street ,962,962,-33.875977,151.215007
1344,Angelo the Yaris,Yaris,The Rocks - Gloucester Street ,961,961,-33.862696,151.205965
1345,Ethan the Yaris,Yaris,Elizabeth Bay - Elizabeth Bay Road near corner of Greenknowe Avenue ,960,960,-33.872052,151.227468
1346,Alfred the Yaris,Yaris,Newtown - Linthorpe Street ,414,414,-33.896793,151.182941
1347,Ned the Yaris,Yaris,Coogee - Brook Street corner Division Street ,813,813,-33.913627,151.256059
1348,Kelvin the Yaris,Yaris,Coogee - Havelock Avenue ,967,967,-33.924126,151.255849
1349,Klara the Yaris,Yaris,Melbourne CBD - Wellington Parade South near Flinders Street ,1085,1085,-37.815796,144.974505
1350,Heidi the Yaris,Yaris,Melbourne CBD - 376 Flinders Street - Secure Parking ,347,347,-37.8189,144.9615
1351,Eamon the Yaris,Yaris,St Leonards - 15 Herbert Street Bridge ,975,975,-33.820369,151.193746
1352,Dimitri the Yaris,Yaris,Wolli Creek - Discovery Point ,1082,1082,-33.929761,151.154186
1353,Kitty the Yaris,Yaris,Brunswick - Blyth Street ,398,398,-37.766508,144.972786
1354,Adair the Yaris,Yaris,Surry Hills - Crown Street near Goulburn Street ,413,413,-33.880368,151.214968
1355,Bart the Yaris,Yaris,Paddington - 28 Sutherland Street ,1055,1055,-33.882461,151.232871
1356,Axel the Yaris,Yaris,Alexandria - Huntley Street ,965,965,-33.907472,151.18969
1357,Bastian the Yaris,Yaris,Woolloomooloo - Robinson Street ,963,963,-33.873809,151.216595
1358,Caleb the Yaris,Yaris,Cremorne - Sutherland Street ,966,966,-33.827296,151.219733
1359,Clay the Yaris,Yaris,Paddington - Hampden Street ,647,647,-33.881521,151.233184
1360,Grischa the Yaris,Yaris,Randwick - Douglas Street ,968,968,-33.908035,151.25441
1361,Freya the Yaris,Yaris,Woollahra - Holdsworth Street ,1019,1019,-33.886482,151.238112
1362,Gigi the Yaris,Yaris,Fairlight - Hilltop Crescent ,964,964,-33.7967,151.274152
1363,Kasper the Yaris,Yaris,Lilyfield - Justin Street ,900,900,-33.869921,151.16482
1364,Katja the Yaris,Yaris,Balmain - Llewellyn Street ,60,60,-33.85737,151.17672
1365,Keiko the Yaris,Yaris,Balmain East - Nicholson Street ,1051,1051,-33.856899,151.193407
1366,Lee the Yaris,Yaris,Wolli Creek - Discovery Point ,1082,1082,-33.929761,151.154186
1367,Lori the Yaris,Yaris,Ashfield - Robert Street ,834,834,-33.893399,151.130925
1368,Magdalena the Yaris,Yaris,Cremorne - Ben Boyd Road near Grasmere Road ,1012,1012,-33.82631,151.220859
1369,Marla the Yaris,Yaris,Pyrmont - Murray Street ,548,548,-33.870765,151.197664
1370,Marlene the Yaris,Yaris,Rose Bay - Chaleyer Street ,713,713,-33.876883,151.271471
1371,Maxwell the Yaris,Yaris,Randwick - Pine Street ,996,996,-33.904827,151.252478
1372,Oliver the Yaris,Yaris,Docklands - Saint Mangos Lane ,952,952,-37.813738,144.941135
1373,Joe the Yaris,Yaris,Adelaide - 101 Sturt Street ,157,157,-34.933098,138.59651
1374,Wright the Yaris,Yaris,Melbourne CBD - 380 Lonsdale Street - Cobb & Co Carpark ,379,379,-37.812317,144.961461
1375,Meni the Yaris,Yaris,Redfern - Phillip Street corner of Pitt Street ,1058,1058,-33.895693,151.203062
1376,Rudi the Audi,Audi,Sydney CBD - 1 Martin Place ,402,402,-33.868346,151.208365
1377,Achim the Audi,Audi,Darlinghurst - Crown Street ,129,129,-33.87553,151.21603
1378,Horst the Audi,Audi,Newtown - Brown Street ,172,172,-33.894972,151.182282
1379,Utz the Audi,Audi,Sydney CBD - Hilton Hotel ,401,401,-33.871636,151.207173
1380,Jeffrey the Yaris,Yaris,Richmond - Church Street ,954,954,-37.826529,144.997805
1381,Mitch the Yaris,Yaris,Melbourne CBD - Mackenzie Street ,917,917,-37.807559,144.966831
1382,Cher the Yaris,Yaris,Richmond - Lennox Street ,953,953,-37.82496,144.993489
1383,Anke the Audi,Audi,Chatswood - Brown Street ,668,668,-33.796898,151.178307
1385,Jade the Yaris,Yaris,Camperdown - TRIO Apartments ,218,218,-33.883925,151.176057
1386,Rose the Yaris,Yaris,Marrickville - Hill Street near Beauchamp Street ,1034,1034,-33.916886,151.143105
1387,Lionel the Yaris,Yaris,Bronte - Gardyne Street ,220,220,-33.903125,151.261631
1388,Margot the Yaris,Yaris,Summer Hill - Moonbie Street near Junction Road ,835,835,-33.895184,151.136689
1389,Maureen the Yaris,Yaris,Leichhardt - Elswick Street ,712,712,-33.883897,151.151952
1390,Siobhain the Yaris,Yaris,Redfern - Chalmers Street Corner Turner Street ,298,298,-33.893748,151.205164
1391,Nyree the Yaris,Yaris,Bondi Beach - 52 Curlewis Street ,1107,1107,-33.88634,151.271146
1392,Sloan the Yaris,Yaris,Tamarama - Fletcher Street ,219,219,-33.897287,151.2708
1393,Thea the Yaris,Yaris,Woolloomooloo - Brougham Street ,358,358,-33.869054,151.222628
1394,Tennille the Yaris,Yaris,Camperdown - TRIO Apartments ,218,218,-33.883925,151.176057
1395,Unity the Yaris,Yaris,Darlington - Abercrombie Street ,159,159,-33.89236,151.192064
1396,Vaughn the Yaris,Yaris,Pyrmont - Pyrmont Street ,232,232,-33.867678,151.193858
1397,Vera the Yaris,Yaris,Newtown - Susan Street ,236,236,-33.891773,151.182047
1398,Vince the Yaris,Yaris,Bondi - Woodstock Street ,394,394,-33.892201,151.258861
1399,Vladimir the Yaris,Yaris,Surry Hills - Marlborough street ,251,251,-33.890895,151.210896
1400,Wendell the Yaris,Yaris,Waterloo - Danks Street ,197,197,-33.898147,151.21419
1401,Willis the Yaris,Yaris,Camperdown - Missenden Road ,252,252,-33.887101,151.179873
1402,Yolanda the Yaris,Yaris,Surry Hills - Belvoir Street ,233,233,-33.888629,151.206556
1403,Zara the Yaris,Yaris,Glebe - Ross Street ,242,242,-33.881328,151.181571
1404,Ria the Yaris,Yaris,Alexandria - 160 Bourke Road ,1024,1024,-33.915515,151.190784
1405,Declan the Yaris,Yaris,Alexandria - 160 Bourke Road ,1024,1024,-33.915515,151.190784
1406,Alam the Yaris,Yaris,Paddington - Stephen Street ,1083,1083,-33.881058,151.226962
1407,Tyson the Yaris,Yaris,Rosebery - Crewe Place ,1033,1033,-33.914241,151.205884
1408,Aziz the Yaris,Yaris,Dulwich Hill - Denison Road near Constitution Road. ,1006,1006,-33.902619,151.139581
1409,Rolf the Yaris,Yaris,Artarmon - Cameron Avenue Car Park ,360,360,-33.808148,151.186312
1410,Shae the Yaris,Yaris,Lane Cove - Burns Bay Road ,981,981,-33.814784,151.164417
1411,Moses the Yaris,Yaris,Zetland - Epsom Road ,1030,1030,-33.910755,151.207049
1412,Veleda the Yaris,Yaris,Dulwich Hill - Williams Parade ,1007,1007,-33.903191,151.137268
1413,Rohan the Yaris,Yaris,Manly - Darley Road ,1027,1027,-33.802834,151.289763
1414,Salvatore the Yaris,Yaris,Crows Nest - Matthew Street near Atchison Street  ,1028,1028,-33.823613,151.20427
1415,Amy the Yaris,Yaris,Alexandria - Power Avenue ,1026,1026,-33.90084,151.197881
1416,Eva the Yaris,Yaris,Camperdown - TRIO Apartments ,218,218,-33.883925,151.176057
1417,Deborah the Yaris,Yaris,Rosebery - Queen Street ,1031,1031,-33.914317,151.202419
1418,Bambazonke the Yaris,Yaris,Chatswood - View Lane ,1023,1023,-33.794429,151.178277
1419,Marcia the Yaris,Yaris,Chatswood - Albert Avenue ,1009,1009,-33.795091,151.192597
1420,Marlon the Yaris,Yaris,Chatswood - Whitton Road ,1010,1010,-33.802439,151.177891
1421,Nalika the Yaris,Yaris,St Leonards - Christie Street ,1014,1014,-33.821549,151.195209
1422,Neville the Yaris,Yaris,Naremburn - Willoughby Road ,1049,1049,-33.820538,151.200965
1423,Omni the Yaris,Yaris,Artarmon - Buller Road ,1050,1050,-33.809409,151.181379
1424,Reba the Yaris,Yaris,Parramatta - Phillip Street near Erby Place ,1057,1057,-33.812734,151.00554
1425,Sandrine the Yaris,Yaris,Marrickville - Francis Street ,985,985,-33.912258,151.153863
1426,Renzo the Yaris,Yaris,Neutral Bay - Shellcove Road ,987,987,-33.83856,151.223511
1427,Samira the Yaris,Yaris,Marrickville - Yabsley Avenue ,1021,1021,-33.906695,151.15488
1428,Sammy the Yaris,Yaris,Glebe - Glebe Point Road ,91,91,-33.875878,151.183897
1429,Romy the Yaris,Yaris,Balmain - Macquarie Terrace ,986,986,-33.85364,151.177528
1430,Divercity the Yaris,Yaris,Waterloo - Divercity Apartments ,980,980,-33.9008,151.210884
1431,Andrea the Yaris,Yaris,Manly - The Crescent ,984,984,-33.798673,151.278964
1432,Sheila the Yaris,Yaris,Fairlight - Woods Parade ,983,983,-33.796936,151.276137
1433,Sheridan the Yaris,Yaris,Lane Cove - Little Street ,982,982,-33.815,151.171293
1434,Kreisha the Yaris,Yaris,Sydney CBD - Wynyard Lane Car Park ,499,499,-33.865694,151.206583
1435,Linden the Yaris,Yaris,Newtown South - Wells Street ,929,929,-33.905954,151.177883
1436,Lam the Yaris,Yaris,Sydney CBD - 521 Kent Street - Cinema Centre ,403,403,-33.874872,151.205097
1437,Larissa the Yaris,Yaris,Sydney CBD - 521 Kent Street - Cinema Centre ,403,403,-33.874872,151.205097
1438,Laurel the Yaris,Yaris,Balgowlah - Condamine Street ,706,706,-33.796263,151.264449
1439,Leonor the Yaris,Yaris,Surry Hills - Crown Street ,208,208,-33.88529,151.214012
1440,Kass the Yaris,Yaris,Surry Hills - Reservoir Street ,250,250,-33.881346,151.211675
1441,Mariela the Yaris,Yaris,Summer Hill - 64 Kensington Road ,1003,1003,-33.887762,151.139385
1442,Natalia the Yaris,Yaris,Ashfield - Norton Street near Prospect Road ,1084,1084,-33.891492,151.132162
1443,Navin the Yaris,Yaris,Parramatta - Charles Street ,538,538,-33.814651,151.008952
1444,Tamara the Yaris,Yaris,Bondi Beach - Francis Street Corner Ormond Street ,224,224,-33.893006,151.269859
1445,Rhonda the Yaris,Yaris,Milsons Point - Cliff Street ,451,451,-33.843742,151.210245
1446,Virginia the Yaris,Yaris,Maroubra - Boyce Road ,1001,1001,-33.939975,151.238092
1447,Steve the Yaris,Yaris,Stanmore - Cavendish Street near Holt ,587,587,-33.895823,151.163605
1448,Philippa the Yaris,Yaris,Marrickville - Addison Road ,267,267,-33.901522,151.161683
1449,Talia the Yaris,Yaris,Petersham - Albert Street ,836,836,-33.897962,151.157138
1450,Seiko the Yaris,Yaris,Bronte - Pacific Street ,221,221,-33.905176,151.265921
1451,Yvette the Yaris,Yaris,Camperdown - TRIO Apartments ,218,218,-33.883925,151.176057
1452,Rosanna the Yaris,Yaris,Cremorne - Ada Street ,971,971,-33.826692,151.227724
1453,Lindy the Yaris,Yaris,Woolloomooloo - Cowper Wharf Road ,247,247,-33.869283,151.220439
1454,Henrietta the Yaris,Yaris,Birchgrove - Cameron Street ,724,724,-33.854942,151.182886
1455,Naren the Yaris,Yaris,Darlington - Shepherd Street ,312,312,-33.888947,151.194796
1456,Dolores the Yaris,Yaris,Sydney CBD - Hilton Hotel ,401,401,-33.871636,151.207173
1457,Lisette the Yaris,Yaris,Darlinghurst - Yurong Street ,128,128,-33.875277,151.2142
1458,Margery the Yaris,Yaris,Surry Hills - Poplar Street ,810,810,-33.878147,151.212409
1459,Verity the Yaris,Yaris,Bondi North - Mitchell Street ,1087,1087,-33.884552,151.276132
1460,Maurice the Yaris,Yaris,Woolloomooloo - 86 Brougham Street ,245,245,-33.872511,151.221946
1461,Tia the Yaris,Yaris,Newtown South - Darley Street ,294,294,-33.90586,151.180807
1462,Krishna the Yaris,Yaris,Surry Hills - 21 Mary Street ,101,101,-33.8806,151.21
1463,Timothy the Yaris,Yaris,Newtown - Reiby Street ,928,928,-33.900921,151.175828
1464,Theo the Yaris,Yaris,Newtown - Oxford Street ,293,293,-33.896742,151.175367
1465,Ulrich the Yaris,Yaris,Parramatta - Civic Place ,49,49,-33.8162,151.0046
1466,Silvana the Yaris,Yaris,Fairlight - Daintrey Street ,555,555,-33.794069,151.277189
1467,Sheldon the Yaris,Yaris,Redfern - Phillip Street ,585,585,-33.896807,151.211518
1468,Tasmin the Yaris,Yaris,Bondi - Wellington Street ,291,291,-33.887807,151.26734
1469,Meryl the Yaris,Yaris,Surry Hills - Bedford Street ,307,307,-33.887695,151.208047
1470,Norelle the Yaris,Yaris,Paddington - Gordon Street ,249,249,-33.886806,151.228376
1471,Teddy the Yaris,Yaris,Dulwich Hill - Seaview Street Car Park ,120,120,-33.90329,151.14434
1472,Odette the Yaris,Yaris,Forest Lodge - Orphan School Creek Parklands ,321,321,-33.882852,151.177015
1473,Shona the Yaris,Yaris,Neutral Bay - Rawson Street ,304,304,-33.838371,151.213677
1474,Viola the Yaris,Yaris,Kings Cross - Kings Cross Road ,439,439,-33.875724,151.222684
1475,Toby the Yaris,Yaris,Coogee - Coogee Bay Road corner of Mount Street ,991,991,-33.92004,151.251723
1476,Rocco the Van,Van,Ultimo - Kelly Street near Mountain Street ,194,194,-33.881853,151.195945
1477,Magnus the Van,Van,Homebush - IKEA Homebush Bay Drive (NOT 24 Hours) ,1062,1062,-33.83638,151.085089
1478,Mattias the Van,Van,Tempe - IKEA (Not 24 hours) ,1008,1008,-33.921782,151.167486
1479,Mikael the Van,Van,Tempe - IKEA (Not 24 hours) ,1008,1008,-33.921782,151.167486
1480,Ebba the Van,Van,Tempe - IKEA (Not 24 hours) ,1008,1008,-33.921782,151.167486
1481,Ola the Van,Van,Randwick - Silver Street Car Park ,73,73,-33.9139,151.2395
1482,Carina the Van,Van,Homebush - IKEA Homebush Bay Drive (NOT 24 Hours) ,1062,1062,-33.83638,151.085089
1483,Tord the Van,Van,Tempe - IKEA (Not 24 hours) ,1008,1008,-33.921782,151.167486
1484,Henrik the Van,Van,Tempe - IKEA (Not 24 hours) ,1008,1008,-33.921782,151.167486
1485,Kingsley the Van,Van,Millers Point - Sussex Street ,460,460,-33.866566,151.203266
1486,Johanna the Van,Van,Tempe - IKEA (Not 24 hours) ,1008,1008,-33.921782,151.167486
1487,Jon the Van,Van,Tempe - IKEA (Not 24 hours) ,1008,1008,-33.921782,151.167486
1488,Roseanne the Van,Van,Southbank - Southgate Avenue ,819,819,-37.820616,144.967931
1489,Joseph the Yaris,Yaris,Beaconsfield - Beaconsfield Street near Victoria Street ,1068,1068,-33.914266,151.200095
1490,Eleanor the Yaris,Yaris,Balmain - Henry Street ,1036,1036,-33.861721,151.174341
1491,Teresa the Yaris,Yaris,Kensington - Addison Street Car Park ,998,998,-33.911575,151.222978
1492,Zac the Yaris,Yaris,Docklands - Bourke Street ,951,951,-37.819349,144.945459
1493,Javier the Yaris,Yaris,Coogee - Neptune Street ,997,997,-33.925953,151.257182
1494,Yoko the Yaris,Yaris,Surry Hills - Goodlet Street ,1038,1038,-33.889717,151.209364
1495,Sam the Yaris,Yaris,Surry Hills - Lansdowne Street ,1039,1039,-33.889219,151.211649
1496,Gina the Yaris,Yaris,Surry Hills - Nobbs Street ,1040,1040,-33.889089,151.215444
1497,Wayne the Yaris,Yaris,Zetland - Gadigal Avenue opposite Hutchinson Walk ,584,584,-33.906689,151.2107
1498,Rodney the Yaris,Yaris,Marrickville - Calvert Street ,1041,1041,-33.913634,151.158831
1499,Renato the Yaris,Yaris,Darling Point - Greenoaks Avenue ,1042,1042,-33.875871,151.238431
1500,Mia the Yaris,Yaris,Darling Point - Marathon Road ,1048,1048,-33.873678,151.237633
1501,Dylan the Yaris,Yaris,Ultimo - Bulwara road corner Parbury Lane ,248,248,-33.878856,151.198043
1502,Pip the Yaris,Yaris,Woollahra - Wellington Street ,1044,1044,-33.885701,151.239669
1503,Skye the Yaris,Yaris,Melbourne CBD - Queen Street ,1091,1091,-37.81043,144.958634
1504,Ethel the Yaris,Yaris,UNSW - D7 Building ,1047,1047,-33.915728,151.227827
1505,Olaf the Yaris,Yaris,Coogee - Brook Street ,990,990,-33.923527,151.253701
1506,India the Yaris,Yaris,Randwick - Cowper Street ,993,993,-33.909086,151.238447
1507,Nora the Yaris,Yaris,Randwick - Randwick Town Hall ,51,51,-33.9113,151.2435
1508,Scarlett the Yaris,Yaris,Coogee - Kidman Street ,995,995,-33.921103,151.252014
1510,Noel the Yaris,Yaris,Redfern - Bourke Street ,297,297,-33.894613,151.213669
1511,Tatenda the Yaris,Yaris,Potts Point - Tusculum Street ,350,350,-33.871203,151.223982
1512,Brenda the Yaris,Yaris,Randwick - Hooper Street ,938,938,-33.905912,151.253392
1513,Helmut the Yaris,Yaris,Zetland - Merton Street ,626,626,-33.905682,151.206673
1514,Lucy the Yaris,Yaris,Glebe - Leichhardt Street ,311,311,-33.873095,151.184007
1515,Doug the Van $,Van $,Brisbane CBD - Brisbane Transit Centre ,841,841,-27.46603,153.017042
1516,Pye the Leaf,Leaf,Melbourne CBD - 101 Collins Street Car Park ,1070,1070,-37.815156,144.970667
1517,Gilda the Audi,Audi,Neutral Bay - Yeo Street ,33,33,-33.832,151.2198
1518,Sepp the Audi,Audi,Sydney CBD - 521 Kent Street - Cinema Centre ,403,403,-33.874872,151.205097
1519,Bertha the Van,Van,Brunswick - Victoria Street ,399,399,-37.766707,144.960328
1520,Kassidy the Yaris,Yaris,Melbourne CBD - 392 Bourke Street Secure park  ,1064,1064,-37.814327,144.96167
1521,Becky the Yaris,Yaris,Melbourne CBD - 392 Bourke Street Secure park  ,1064,1064,-37.814327,144.96167
1522,Franklin the Yaris,Yaris,South Melbourne - Grant Street ,1053,1053,-37.825031,144.97025
1523,Mario the Yaris,Yaris,Southbank - Southgate Avenue ,819,819,-37.820616,144.967931
1524,Garth the Yaris,Yaris,Balmain - Llewellyn Street ,60,60,-33.85737,151.17672
1525,Stefano the Yaris,Yaris,Camperdown - TRIO Apartments ,218,218,-33.883925,151.176057
1527,Letoya the Yaris,Yaris,Marrickville - Frampton Avenue Car Park ,24,24,-33.91083,151.159478
1529,Estelle the Yaris,Yaris,Glebe - Arundel Street ,228,228,-33.884311,151.186219
1530,Celeste the Yaris,Yaris,Ultimo - Kelly Street near Mountain Street ,194,194,-33.881853,151.195945
1531,Dawn the Yaris,Yaris,Cammeray - Rosalind Street ,972,972,-33.824985,151.210209
1532,Conor the Yaris,Yaris,Camperdown - Lucas Street ,235,235,-33.888459,151.180785
1533,Deepak the Yaris,Yaris,Zetland - Gadigal Avenue ,196,196,-33.906771,151.208358
1536,Cassandra the Yaris,Yaris,Petersham - Brighton Street ,345,345,-33.892188,151.155354
1539,Murray the Van,Van,Ultimo - Bulwara Road corner Macarthur Street ,1093,1093,-33.880439,151.199019
1542,Lanik the Yaris,Yaris,Manly - Pacific Street ,711,711,-33.788492,151.287024
1544,Patricia the Yaris,Yaris,Summer Hill - 49 Carrington Street ,622,622,-33.895114,151.139632
1545,Silas the Yaris,Yaris,Neutral Bay - Eaton Street corner Rawson Street ,342,342,-33.835786,151.21429
1548,Ronnie the Ute,Ute,Tempe - IKEA (Not 24 hours) ,1008,1008,-33.921782,151.167486
